"TIME","GEO","SEX","AGE","ISCED11","UNIT","Value","Flag and Footnotes"
"2013","Czech Republic","Total","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","2.8",""
"2013","Czech Republic","Total","From 15 to 74 years","No response","Percentage",":",""
"2013","Czech Republic","Males","From 15 to 74 years","All ISCED 2011 levels ","Percentage","5.9",""
"2013","Czech Republic","Males","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","26.5",""
"2013","Czech Republic","Males","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","5.7",""
"2013","Czech Republic","Males","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","2.2",""
"2013","Czech Republic","Males","From 15 to 74 years","No response","Percentage",":",""
"2013","Czech Republic","Females","From 15 to 74 years","All ISCED 2011 levels ","Percentage","8.3",""
"2013","Czech Republic","Females","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","24.9",""
"2013","Czech Republic","Females","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","8.4",""
"2013","Czech Republic","Females","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","3.4",""
"2013","Czech Republic","Females","From 15 to 74 years","No response","Percentage",":",""
"2013","Denmark","Total","From 15 to 74 years","All ISCED 2011 levels ","Percentage","7.0",""
"2013","Denmark","Total","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","11.1",""
"2013","Denmark","Total","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","6.2",""
"2013","Denmark","Total","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","4.6",""
"2013","Denmark","Total","From 15 to 74 years","No response","Percentage","12.2",""
"2013","Denmark","Males","From 15 to 74 years","All ISCED 2011 levels ","Percentage","6.7",""
"2013","Denmark","Males","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","11.2",""
"2013","Denmark","Males","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","5.5",""
"2013","Denmark","Males","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","4.6",""
"2013","Denmark","Males","From 15 to 74 years","No response","Percentage","9.6",""
"2013","Denmark","Females","From 15 to 74 years","All ISCED 2011 levels ","Percentage","7.3",""
"2013","Denmark","Females","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","11.0",""
"2013","Denmark","Females","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","7.2",""
"2013","Denmark","Females","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","4.6",""
"2013","Denmark","Females","From 15 to 74 years","No response","Percentage","14.9",""
"2013","Germany (until 1990 former territory of the FRG)","Total","From 15 to 74 years","All ISCED 2011 levels ","Percentage","5.2",""
"2013","Germany (until 1990 former territory of the FRG)","Total","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","11.9",""
"2013","Germany (until 1990 former territory of the FRG)","Total","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","5.1",""
"2013","Germany (until 1990 former territory of the FRG)","Total","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","2.4",""
"2013","Germany (until 1990 former territory of the FRG)","Total","From 15 to 74 years","No response","Percentage","13.9",""
"2013","Germany (until 1990 former territory of the FRG)","Males","From 15 to 74 years","All ISCED 2011 levels ","Percentage","5.5",""
"2013","Germany (until 1990 former territory of the FRG)","Males","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","13.3",""
"2013","Germany (until 1990 former territory of the FRG)","Males","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","5.4",""
"2013","Germany (until 1990 former territory of the FRG)","Males","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","2.2",""
"2013","Germany (until 1990 former territory of the FRG)","Males","From 15 to 74 years","No response","Percentage","13.8",""
"2013","Germany (until 1990 former territory of the FRG)","Females","From 15 to 74 years","All ISCED 2011 levels ","Percentage","4.9",""
"2013","Germany (until 1990 former territory of the FRG)","Females","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","10.2",""
"2013","Germany (until 1990 former territory of the FRG)","Females","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","4.7",""
"2013","Germany (until 1990 former territory of the FRG)","Females","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","2.6",""
"2013","Germany (until 1990 former territory of the FRG)","Females","From 15 to 74 years","No response","Percentage","14.0",""
"2013","Estonia","Total","From 15 to 74 years","All ISCED 2011 levels ","Percentage","8.6",""
"2013","Estonia","Total","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","15.0",""
"2013","Estonia","Total","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","9.6",""
"2013","Estonia","Total","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","5.8",""
"2013","Estonia","Total","From 15 to 74 years","No response","Percentage",":",""
"2013","Estonia","Males","From 15 to 74 years","All ISCED 2011 levels ","Percentage","9.1",""
"2013","Estonia","Males","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","15.8",""
"2013","Estonia","Males","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","9.4",""
"2013","Estonia","Males","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","5.6",""
"2013","Estonia","Males","From 15 to 74 years","No response","Percentage",":",""
"2013","Estonia","Females","From 15 to 74 years","All ISCED 2011 levels ","Percentage","8.2",""
"2013","Estonia","Females","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","13.2","u"
"2013","Estonia","Females","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","9.9",""
"2013","Estonia","Females","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","5.9",""
"2013","Estonia","Females","From 15 to 74 years","No response","Percentage",":",""
"2013","Ireland","Total","From 15 to 74 years","All ISCED 2011 levels ","Percentage","13.1",""
"2013","Ireland","Total","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","21.0",""
"2013","Ireland","Total","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","15.9",""
"2013","Ireland","Total","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","7.2",""
"2013","Ireland","Total","From 15 to 74 years","No response","Percentage","15.3",""
"2013","Ireland","Males","From 15 to 74 years","All ISCED 2011 levels ","Percentage","15.0",""
"2013","Ireland","Males","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","22.7",""
"2013","Ireland","Males","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","17.5",""
"2013","Ireland","Males","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","7.7",""
"2013","Ireland","Males","From 15 to 74 years","No response","Percentage","17.1",""
"2013","Ireland","Females","From 15 to 74 years","All ISCED 2011 levels ","Percentage","10.7",""
"2013","Ireland","Females","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","17.2",""
"2013","Ireland","Females","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","13.8",""
"2013","Ireland","Females","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","6.8",""
"2013","Ireland","Females","From 15 to 74 years","No response","Percentage","13.1",""
"2013","Greece","Total","From 15 to 74 years","All ISCED 2011 levels ","Percentage","27.5",""
"2013","Greece","Total","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","29.8",""
"2013","Greece","Total","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","31.2",""
"2013","Greece","Total","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","20.4",""
"2013","Greece","Total","From 15 to 74 years","No response","Percentage",":",""
"2013","Greece","Males","From 15 to 74 years","All ISCED 2011 levels ","Percentage","24.5",""
"2013","Greece","Males","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","28.9",""
"2013","Greece","Males","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","26.4",""
"2013","Greece","Males","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","16.4",""
"2013","Greece","Males","From 15 to 74 years","No response","Percentage",":",""
"2013","Greece","Females","From 15 to 74 years","All ISCED 2011 levels ","Percentage","31.4",""
"2013","Greece","Females","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","31.3",""
"2013","Greece","Females","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","37.0",""
"2013","Greece","Females","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","24.5",""
"2013","Greece","Females","From 15 to 74 years","No response","Percentage",":",""
"2013","Spain","Total","From 15 to 74 years","All ISCED 2011 levels ","Percentage","26.1",""
"2013","Spain","Total","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","35.3",""
"2013","Spain","Total","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","25.9",""
"2013","Spain","Total","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","16.0",""
"2013","Spain","Total","From 15 to 74 years","No response","Percentage",":",""
"2013","Spain","Males","From 15 to 74 years","All ISCED 2011 levels ","Percentage","25.6",""
"2013","Spain","Males","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","34.5",""
"2013","Spain","Males","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","24.3",""
"2013","Spain","Males","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","14.3",""
"2013","Spain","Males","From 15 to 74 years","No response","Percentage",":",""
"2013","Spain","Females","From 15 to 74 years","All ISCED 2011 levels ","Percentage","26.7",""
"2013","Spain","Females","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","36.4",""
"2013","Spain","Females","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","27.6",""
"2013","Spain","Females","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","17.6",""
"2013","Spain","Females","From 15 to 74 years","No response","Percentage",":",""
"2013","France","Total","From 15 to 74 years","All ISCED 2011 levels ","Percentage","9.9","b"
